Station,Location,State,Temperature,DO,pH,Conductivity,BOD,Nitrate,Fecal_Coliform,Total_Coliform,Year,BOD_DO_Ratio,Temp_DO_Interaction,Pollution_Index,Risk_Score,Risk_Level
2527,,WEST BENGAL,15.0,7.3,7.0,186.0,2.0,0.45,930.0,1100.0,2024,0.27359781121751026,109.5,4.106999999999999,12.88,Safe
3553,,JHARKHAND,18.0,7.2,7.5,232.0,1.9,0.4,11.0,90.0,2024,0.2635228848821082,129.6,1.2654999999999998,4.81,Safe
3555,,JHARKHAND,18.0,7.4,7.5,232.0,1.4,0.4,11.0,90.0,2024,0.18893387314439944,133.20000000000002,1.1155,4.13,Safe
3556,,JHARKHAND,19.0,7.4,7.2,232.0,1.4,0.4,11.0,90.0,2024,0.18893387314439944,140.6,1.1155,4.13,Safe
3557,,JHARKHAND,18.0,7.4,7.3,232.0,1.5,0.4,11.0,90.0,2024,0.20242914979757085,133.20000000000002,1.1455,4.27,Safe
4083,,JHARKHAND,10.0,7.0,6.6,232.0,2.0,0.4,11.0,90.0,2024,0.28530670470756064,70.0,1.2954999999999999,4.94,Safe
30066,,JHARKHAND,25.0,7.3,6.4,205.0,1.0,0.32,130.0,780.0,2024,0.13679890560875513,182.5,2.1390000000000002,8.05,Safe
30065,,WEST BENGAL,20.0,7.1,7.3,164.0,1.0,0.32,170.0,780.0,2024,0.1406469760900141,142.0,2.117,7.98,Safe
10107,,WEST BENGAL,19.0,7.2,7.4,272.0,2.2,0.62,1400.0,2100.0,2024,0.3051317614424411,136.8,6.577999999999999,16.8,Safe
10108,,WEST BENGAL,19.0,7.1,7.3,252.0,2.1,0.78,1100.0,2200.0,2024,0.2953586497890296,134.9,6.24,16.35,Safe
10109,,WEST BENGAL,19.0,7.4,7.3,185.0,1.6,0.7,1300.0,1700.0,2024,0.21592442645074225,140.6,5.49,15.26,Safe
10110,,WEST BENGAL,19.0,7.2,7.4,251.0,2.1,0.65,1100.0,1700.0,2024,0.29126213592233013,136.8,5.462,15.22,Safe
10111,,WEST BENGAL,18.0,7.1,7.3,313.0,2.0,0.85,1700.0,2200.0,2024,0.2812939521800282,127.8,7.2459999999999996,17.64,Safe
4738,,JHARKHAND,20.0,7.0,7.3,232.0,2.2,0.4,11.0,90.0,2024,0.3138373751783167,140.0,1.3555,5.2,Safe
4739,,JHARKHAND,17.0,6.0,7.2,232.0,1.8,0.4,11.0,90.0,2024,0.2995008319467554,102.0,1.2355,4.68,Safe
4742,,JHARKHAND,19.0,7.0,7.0,196.0,1.0,0.4,11.0,90.0,2024,0.14265335235378032,133.0,0.9235,3.18,Safe
2517,,WEST BENGAL,22.0,1.2,6.6,258.0,2.3,0.35,17000.0,49000.0,2024,1.9008264462809916,26.4,100.276,42.56,Moderate
30064,,WEST BENGAL,20.0,0.3,7.1,238.0,3.0,0.32,2800.0,79000.0,2024,9.67741935483871,6.0,124.14,44.66,Moderate
1764,,WEST BENGAL,21.0,1.6,6.8,318.0,2.1,0.3,9400.0,33000.0,2024,1.3043478260869565,33.6,64.926,38.29,Moderate
2518,,WEST BENGAL,21.0,1.3,6.7,257.0,2.3,0.3,2400.0,13000.0,2024,1.7557251908396945,27.3,24.364,28.81,Moderate
2541,,WEST BENGAL,19.0,7.3,7.3,234.0,2.0,0.3,1700.0,2100.0,2024,0.27359781121751026,138.7,6.827999999999999,17.13,Safe
2514,,WEST BENGAL,21.0,1.9,7.0,300.0,1.8,0.3,2200.0,7900.0,2024,0.9424083769633509,39.9,16.35,25.03,Moderate
1337,,WEST BENGAL,22.0,5.0,7.7,441.0,1.0,0.3,3300.0,7000.0,2024,0.1996007984031936,110.0,16.692,25.23,Moderate
2509,,WEST BENGAL,20.0,5.2,7.4,222.0,1.1,0.3,2300.0,4600.0,2024,0.21113243761996164,104.0,11.184,21.52,Safe
2531,,WEST BENGAL,18.0,1.2,7.2,179.0,2.5,0.42,1700.0,3400.0,2024,2.066115702479339,21.599999999999998,8.841999999999999,19.4,Safe
2532,,WEST BENGAL,18.0,3.5,6.9,168.0,2.7,0.66,2100.0,3900.0,2024,0.7692307692307693,63.0,10.277999999999999,20.75,Safe
2549,,WEST BENGAL,18.0,0.3,7.2,570.0,6.2,0.64,7800.0,33000.0,2024,20.0,5.3999999999999995,64.328,38.2,Moderate
2550,,WEST BENGAL,20.0,0.6,7.1,1029.0,4.4,0.51,6800.0,11000.0,2024,7.213114754098362,12.0,30.18,30.86,Moderate
2507,,WEST BENGAL,16.0,5.3,6.8,209.0,1.3,0.3,2200.0,4600.0,2024,0.24482109227871943,84.8,11.068,21.43,Safe
2525,,WEST BENGAL,21.0,2.3,6.7,114.0,5.8,0.3,50000.0,160000.0,2024,2.510822510822511,48.3,317.028,53.93,Risky
1946,,WEST BENGAL,21.0,5.4,6.5,97.0,1.0,0.3,13000.0,30000.0,2024,0.18484288354898337,113.4,65.054,38.31,Moderate
4727,,WEST BENGAL,16.0,6.0,6.4,53.0,1.0,0.3,2300.0,5000.0,2024,0.1663893510815308,96.0,11.416,21.71,Safe
4722,,WEST BENGAL,17.0,6.1,6.5,43.0,1.0,0.3,2300.0,8000.0,2024,0.16366612111292964,103.69999999999999,15.896,24.77,Safe
2508,,WEST BENGAL,20.0,5.2,7.0,186.0,1.2,0.3,3300.0,7000.0,2024,0.23032629558541265,104.0,16.242,24.97,Safe
2534,,WEST BENGAL,16.0,7.2,7.0,153.0,1.6,0.3,1400.0,1700.0,2024,0.22191400832177532,115.2,5.496,15.27,Safe
4710,,WEST BENGAL,21.0,5.1,7.4,544.0,1.0,0.3,4900.0,11000.0,2024,0.19569471624266147,107.1,25.298000000000002,29.16,Moderate
4711,,WEST BENGAL,22.0,5.1,7.5,1427.0,1.2,0.3,2200.0,7000.0,2024,0.23483365949119375,112.19999999999999,17.073999999999998,25.44,Moderate
2950,,RAJASTHAN,20.0,5.0,7.2,358.0,1.0,1.87,2.0,4.0,2024,0.1996007984031936,100.0,1.399,5.38,Safe
2951,,RAJASTHAN,16.0,5.3,7.8,342.0,1.0,0.62,130.0,170.0,2024,0.18832391713747648,84.8,1.5580000000000003,6.02,Safe
4167,,RAJASTHAN,21.0,5.3,7.6,334.0,1.6,1.12,130.0,210.0,2024,0.30131826741996237,111.3,1.882,7.2,Safe
2952,,RAJASTHAN,15.0,1.0,8.3,538.0,9.0,1.43,46.0,430.0,2024,8.910891089108912,15.0,4.775999999999999,14.11,Safe
4790,,RAJASTHAN,19.0,4.0,7.3,423.0,1.7,1.13,210.0,350.0,2024,0.4239401496259352,76.0,2.422,8.91,Safe
4770,,RAJASTHAN,22.0,5.3,7.3,239.0,1.7,1.37,120.0,280.0,2024,0.32015065913371,116.6,1.8619999999999999,7.13,Safe
5468,,RAJASTHAN,21.0,5.1,7.4,481.0,2.3,1.42,210.0,280.0,2024,0.45009784735812136,107.1,2.671,9.6,Safe
4172,,RAJASTHAN,21.0,4.8,7.3,728.0,2.8,2.54,49.0,110.0,2024,0.5821205821205822,100.8,3.0425000000000004,10.56,Safe
4175,,RAJASTHAN,19.0,3.9,7.2,914.0,2.2,2.44,48.0,100.0,2024,0.5626598465473147,74.1,3.1980000000000004,10.94,Safe
4804,,RAJASTHAN,19.0,3.6,7.0,819.0,2.1,2.19,48.0,110.0,2024,0.5817174515235457,68.4,2.943,10.31,Safe
4173,,RAJASTHAN,21.0,5.0,7.2,615.0,1.7,2.04,43.0,120.0,2024,0.33932135728542917,105.0,2.3925000000000005,8.82,Safe
4174,,RAJASTHAN,19.0,1.8,7.0,910.0,2.4,2.03,48.0,120.0,2024,1.3259668508287292,34.2,3.198,10.94,Safe
2945,,RAJASTHAN,20.0,4.9,7.7,253.0,1.0,0.92,130.0,210.0,2024,0.20366598778004072,98.0,1.5,5.79,Safe
2946,,RAJASTHAN,19.0,5.6,7.8,236.0,1.0,0.72,140.0,210.0,2024,0.17825311942959005,106.39999999999999,1.4409999999999998,5.55,Safe
4772,,RAJASTHAN,22.0,4.4,7.5,683.0,2.2,1.65,8.0,110.0,2024,0.4988662131519275,96.80000000000001,2.533,9.22,Safe
1262,,ASSAM,13.0,6.2,7.1,133.0,1.8,0.8,360.0,730.0,2024,0.2898550724637681,80.60000000000001,2.601,9.41,Safe
1526,,ASSAM,18.0,6.5,7.0,118.0,2.0,0.8,600.0,1100.0,2024,0.30721966205837176,117.0,3.546,11.73,Safe
1030,,ASSAM,19.0,5.3,6.9,108.0,2.0,0.7,360.0,910.0,2024,0.37664783427495296,100.7,2.8609999999999998,10.11,Safe
1031,,ASSAM,18.0,6.3,7.0,134.0,2.1,0.8,910.0,1900.0,2024,0.33280507131537246,113.39999999999999,5.273,14.93,Safe
1298,,ASSAM,16.0,5.2,7.2,98.0,1.8,0.8,360.0,730.0,2024,0.345489443378119,83.2,2.531,9.22,Safe
2069,,ASSAM,19.0,6.2,6.5,140.0,2.0,0.6,910.0,1600.0,2024,0.322061191626409,117.8,4.765000000000001,14.09,Safe
2064,,ASSAM,18.0,5.3,7.1,126.0,2.0,0.6,720.0,1400.0,2024,0.37664783427495296,95.39999999999999,4.152,12.97,Safe
2067,,ASSAM,18.0,7.3,7.0,110.0,2.0,0.6,720.0,1500.0,2024,0.27359781121751026,131.4,4.27,13.2,Safe
2066,,ASSAM,18.0,5.5,6.8,128.0,1.9,0.8,620.0,1500.0,2024,0.3448275862068966,99.0,4.166,13.0,Safe
3781,,ASSAM,17.0,5.8,7.0,120.0,2.0,0.6,730.0,1500.0,2024,0.34423407917383825,98.6,4.305,13.26,Safe
4004,,ASSAM,16.0,5.4,6.9,92.0,1.8,0.6,610.0,1400.0,2024,0.33271719038817005,86.4,3.859,12.39,Safe
5610,,ASSAM,16.0,5.4,7.0,128.0,2.0,0.7,360.0,910.0,2024,0.36968576709796674,86.4,2.901,10.21,Safe
5612,,ASSAM,17.0,5.6,7.2,96.0,2.0,0.6,620.0,1500.0,2024,0.3565062388591801,95.19999999999999,4.092,12.86,Safe
4717,,WEST BENGAL,15.0,6.0,7.0,68.0,1.0,0.3,2100.0,5000.0,2024,0.1663893510815308,90.0,11.146,21.49,Safe
4718,,WEST BENGAL,20.0,5.6,7.0,53.0,1.0,0.3,1100.0,2200.0,2024,0.17825311942959005,112.0,5.4159999999999995,15.15,Safe
1422,,ASSAM,20.0,5.0,7.0,126.0,1.8,0.6,620.0,1200.0,2024,0.3592814371257485,100.0,3.642,11.94,Safe
2062,,ASSAM,20.0,5.2,6.9,122.0,1.8,0.6,620.0,1300.0,2024,0.345489443378119,104.0,3.784,12.24,Safe
2230,,ASSAM,20.0,5.0,6.8,120.0,2.0,0.6,620.0,1200.0,2024,0.3992015968063872,100.0,3.6899999999999995,12.04,Safe
1796,,NAGALAND,19.0,6.8,7.0,39.0,1.5,0.5,11.0,90.0,2024,0.22026431718061676,129.2,0.7794999999999999,2.41,Safe
1797,,NAGALAND,19.0,6.7,6.8,63.0,1.4,0.5,11.0,90.0,2024,0.20864381520119224,127.3,0.7975,2.51,Safe
1800,,NAGALAND,17.0,5.3,6.8,134.0,2.0,0.4,11.0,90.0,2024,0.37664783427495296,90.1,1.0995,4.05,Safe
1798,,NAGALAND,19.0,6.6,7.0,110.0,1.4,0.4,11.0,90.0,2024,0.21180030257186083,125.39999999999999,0.8714999999999999,2.91,Safe
1799,,NAGALAND,16.0,6.3,6.8,52.0,1.6,0.5,11.0,90.0,2024,0.25356576862123614,100.8,0.8354999999999999,2.72,Safe
1928,,NAGALAND,20.0,6.3,6.8,120.0,1.4,0.4,11.0,90.0,2024,0.2218700475435816,126.0,0.8915,3.02,Safe
1259,,ASSAM,18.0,5.7,7.0,156.0,2.0,0.8,600.0,1300.0,2024,0.3502626970227671,102.60000000000001,3.9219999999999997,12.52,Safe
3764,,ASSAM,18.0,6.0,7.0,96.0,1.8,0.6,610.0,1300.0,2024,0.2995008319467554,108.0,3.7169999999999996,12.1,Safe
3792,,ASSAM,19.0,5.7,6.9,110.0,1.8,0.7,620.0,1300.0,2024,0.3152364273204904,108.3,3.7800000000000002,12.23,Safe
30070,,NAGALAND,22.0,6.8,7.2,114.0,1.0,0.32,2.0,100.0,2024,0.14684287812041116,149.6,0.745,2.22,Safe
30071,,NAGALAND,23.0,6.3,7.3,127.0,1.0,0.32,200.0,2400.0,2024,0.1584786053882726,144.9,4.518,13.65,Safe
30072,,NAGALAND,25.0,6.2,7.1,139.0,1.3,1.02,5400.0,6400.0,2024,0.20933977455716588,155.0,18.572,26.23,Moderate
30073,,ASSAM,23.0,4.7,7.2,86.0,1.6,1.1,1900.0,18300.0,2024,0.3397027600849257,108.10000000000001,31.172,31.17,Moderate
30074,,ASSAM,23.0,6.5,7.2,90.0,1.2,0.34,2100.0,12500.0,2024,0.18433179723502305,149.5,22.508,28.05,Moderate
1528,,ASSAM,19.0,0.3,7.0,388.0,26.8,1.6,2700.0,4200.0,2024,86.45161290322581,5.7,19.486,26.68,Moderate
3759,,ASSAM,18.0,5.0,6.8,120.0,2.0,0.6,600.0,1100.0,2024,0.3992015968063872,90.0,3.51,11.65,Safe
3786,,ASSAM,19.0,5.1,7.0,108.0,1.9,0.6,300.0,910.0,2024,0.3718199608610568,96.89999999999999,2.721,9.74,Safe
3807,,ASSAM,18.0,5.3,6.8,84.0,2.0,0.7,620.0,1300.0,2024,0.37664783427495296,95.39999999999999,3.7880000000000003,12.24,Safe
1530,,ASSAM,20.0,1.5,6.7,126.0,3.1,0.6,360.0,1100.0,2024,2.052980132450331,30.0,3.492,11.61,Safe
2231,,ASSAM,13.0,5.5,6.8,111.0,1.8,0.8,360.0,730.0,2024,0.3266787658802178,71.5,2.5570000000000004,9.29,Safe
3776,,ASSAM,18.0,5.6,6.8,120.0,1.8,0.8,730.0,1100.0,2024,0.3208556149732621,100.8,3.685,12.03,Safe
3778,,ASSAM,13.0,6.2,6.9,104.0,1.8,0.8,360.0,730.0,2024,0.2898550724637681,80.60000000000001,2.543,9.25,Safe
2524,,WEST BENGAL,16.0,6.5,6.9,88.0,1.0,0.3,1100.0,5000.0,2024,0.15360983102918588,104.0,9.686,20.22,Safe
2058,,ASSAM,20.0,5.3,6.8,80.0,2.0,0.8,360.0,910.0,2024,0.37664783427495296,106.0,2.825,10.01,Safe
4005,,ASSAM,13.0,5.4,6.7,102.0,1.8,0.9,300.0,730.0,2024,0.33271719038817005,70.2,2.4690000000000003,9.04,Safe
3763,,ASSAM,16.0,5.0,7.0,90.0,2.1,0.6,600.0,1100.0,2024,0.4191616766467066,80.0,3.48,11.58,Safe
4011,,ASSAM,17.0,5.0,6.8,116.0,2.3,0.8,730.0,1500.0,2024,0.4590818363273453,85.0,4.427,13.49,Safe
4012,,ASSAM,20.0,5.2,6.8,140.0,2.0,0.6,730.0,1400.0,2024,0.3838771593090211,104.0,4.195,13.05,Safe
4329,,ASSAM,17.0,5.1,7.2,101.0,2.1,0.7,300.0,940.0,2024,0.41095890410958913,86.69999999999999,2.832,10.03,Safe
4331,,ASSAM,20.0,5.2,6.7,124.0,2.3,0.6,360.0,910.0,2024,0.44145873320537427,104.0,2.963,10.36,Safe
4332,,ASSAM,16.0,5.5,6.9,114.0,1.7,0.7,360.0,910.0,2024,0.308529945553539,88.0,2.7830000000000004,9.9,Safe
4336,,ASSAM,19.0,5.8,6.8,89.0,1.7,0.7,730.0,1500.0,2024,0.29259896729776247,110.2,4.173,13.01,Safe
4341,,ASSAM,18.0,5.0,6.8,128.0,2.0,0.6,620.0,1400.0,2024,0.3992015968063872,90.0,4.006,12.69,Safe
2240,,ASSAM,20.0,5.2,7.0,103.0,2.1,0.6,730.0,1500.0,2024,0.4030710172744722,104.0,4.301,13.25,Safe
1423,,ASSAM,19.0,6.0,7.2,104.0,2.0,0.6,610.0,1200.0,2024,0.3327787021630616,114.0,3.643,11.94,Safe
4649,,TRIPURA,25.0,5.2,6.8,128.0,1.2,0.8,43.0,150.0,2024,0.23032629558541265,130.0,1.0655000000000001,3.89,Safe
4650,,TRIPURA,24.0,5.2,6.7,125.0,1.1,0.7,43.0,150.0,2024,0.21113243761996164,124.80000000000001,1.0095,3.62,Safe
2878,,MANIPUR,20.0,7.1,7.2,170.0,3.2,0.4,30.0,90.0,2024,0.45007032348804504,142.0,1.56,6.02,Safe
2242,,ASSAM,19.0,5.5,6.8,102.0,2.2,0.6,620.0,1100.0,2024,0.3992740471869329,104.5,3.564,11.77,Safe
2880,,MANIPUR,19.0,7.1,6.9,170.0,3.2,0.4,70.0,160.0,2024,0.45007032348804504,134.9,1.725,6.64,Safe
3107,,ARUNACHAL PRADESH,17.0,6.4,7.3,67.0,1.0,0.4,11.0,90.0,2024,0.15600624024961,108.80000000000001,0.6655,1.75,Safe
3095,,ARUNACHAL PRADESH,16.0,5.0,7.7,111.0,1.0,0.4,11.0,90.0,2024,0.1996007984031936,80.0,0.7535000000000001,2.26,Safe
3096,,ARUNACHAL PRADESH,20.0,4.3,6.8,147.0,1.0,0.32,2.0,2.0,2024,0.2320185614849188,86.0,0.6639999999999999,1.74,Safe
3777,,ASSAM,14.0,5.0,6.7,102.0,1.7,0.8,730.0,1500.0,2024,0.33932135728542917,70.0,4.219,13.1,Safe
3105,,ARUNACHAL PRADESH,20.0,7.0,2.0,121.0,1.0,0.4,11.0,90.0,2024,0.14265335235378032,140.0,0.7735,2.38,Safe
1261,,ASSAM,19.0,7.1,6.8,104.0,2.0,0.6,360.0,730.0,2024,0.2812939521800282,134.9,2.5629999999999997,9.31,Safe
3097,,ARUNACHAL PRADESH,19.0,6.8,7.2,85.0,1.0,0.4,11.0,90.0,2024,0.14684287812041116,129.2,0.7015,1.97,Safe
3098,,ARUNACHAL PRADESH,17.0,5.7,7.5,106.0,1.0,0.4,11.0,90.0,2024,0.17513134851138354,96.9,0.7435,2.21,Safe
4342,,ASSAM,18.0,5.3,6.8,127.0,2.0,0.6,620.0,1400.0,2024,0.37664783427495296,95.39999999999999,4.004,12.68,Safe
4343,,ASSAM,18.0,5.5,7.0,110.0,2.0,0.6,620.0,1400.0,2024,0.3629764065335753,99.0,3.9699999999999998,12.61,Safe
2888,,NAGALAND,19.0,6.9,7.0,96.0,1.5,0.4,11.0,90.0,2024,0.2170767004341534,131.1,0.8734999999999999,2.92,Safe
2891,,NAGALAND,16.0,6.6,7.1,140.0,1.5,0.5,11.0,90.0,2024,0.22692889561270804,105.6,0.9814999999999998,3.48,Safe
2889,,NAGALAND,14.0,7.1,7.3,80.0,1.4,0.4,11.0,90.0,2024,0.19690576652601968,99.39999999999999,0.8115,2.59,Safe
2892,,NAGALAND,16.0,6.5,7.2,130.0,1.4,0.5,11.0,90.0,2024,0.21505376344086022,104.0,0.9315,3.23,Safe
2893,,NAGALAND,15.0,6.7,7.2,170.0,1.4,0.4,11.0,90.0,2024,0.20864381520119224,100.5,0.9915,3.53,Safe
2228,,ASSAM,18.0,5.0,6.8,120.0,1.8,0.6,620.0,1300.0,2024,0.3592814371257485,90.0,3.7800000000000002,12.23,Safe
4719,,WEST BENGAL,19.0,6.7,6.8,101.0,1.0,0.3,1400.0,3000.0,2024,0.14903129657228018,127.3,7.162,17.54,Safe
4724,,WEST BENGAL,15.0,7.2,6.3,80.0,1.0,0.3,1100.0,7000.0,2024,0.13869625520110956,108.0,12.67,22.67,Safe
2238,,ASSAM,15.0,5.3,6.9,128.0,2.0,0.7,300.0,720.0,2024,0.37664783427495296,79.5,2.526,9.2,Safe
3108,,ARUNACHAL PRADESH,18.0,6.6,7.5,87.0,1.0,0.4,11.0,90.0,2024,0.15128593040847202,118.8,0.7055,1.99,Safe
1527,,ASSAM,16.0,6.3,6.7,122.0,1.9,0.7,730.0,1100.0,2024,0.3011093502377179,100.8,3.699,12.06,Safe
3769,,ASSAM,16.0,6.6,6.7,128.0,1.8,0.7,300.0,730.0,2024,0.2723146747352497,105.6,2.481,9.08,Safe
1258,,ASSAM,15.0,6.0,6.9,100.0,1.9,0.7,300.0,730.0,2024,0.3161397670549085,90.0,2.455,9.0,Safe
2063,,ASSAM,14.0,6.6,6.8,106.0,2.0,0.7,300.0,910.0,2024,0.30257186081694404,92.39999999999999,2.767,9.86,Safe
2239,,ASSAM,18.0,5.2,6.8,126.0,2.0,0.8,300.0,730.0,2024,0.3838771593090211,93.60000000000001,2.557,9.29,Safe
2890,,NAGALAND,15.0,6.9,7.5,130.0,1.5,0.5,11.0,90.0,2024,0.2170767004341534,103.5,0.9614999999999999,3.38,Safe
2233,,ASSAM,20.0,5.5,6.8,116.0,2.0,0.6,600.0,1500.0,2024,0.3629764065335753,110.0,4.102,12.87,Safe
3377,,MEGHALAYA,15.0,7.0,6.8,36.0,1.4,0.32,4.0,140.0,2024,0.19971469329529243,105.0,0.7719999999999999,2.37,Safe
3378,,MEGHALAYA,15.0,7.1,6.7,40.0,1.0,0.33,2.0,17.0,2024,0.1406469760900141,106.5,0.47450000000000003,0.54,Safe
3380,,MEGHALAYA,15.0,6.9,6.7,58.0,1.2,0.32,11.0,350.0,2024,0.1736613603473227,103.5,1.0815000000000001,3.97,Safe
3381,,MEGHALAYA,15.0,6.7,6.7,68.0,1.3,0.32,14.0,280.0,2024,0.19374068554396423,100.5,1.0310000000000001,3.72,Safe
3382,,MEGHALAYA,15.0,6.8,6.8,52.0,1.3,0.32,6.0,240.0,2024,0.19089574155653452,102.0,0.927,3.2,Safe
4313,,MEGHALAYA,14.0,6.7,2.8,683.0,1.0,0.32,2.0,2.0,2024,0.14903129657228018,93.8,1.7359999999999998,6.68,Safe
2232,,ASSAM,19.0,6.5,7.0,118.0,1.8,0.6,620.0,1500.0,2024,0.2764976958525346,123.5,4.0760000000000005,12.82,Safe
4314,,MEGHALAYA,15.0,6.7,3.1,200.0,1.0,0.32,2.0,2.0,2024,0.14903129657228018,100.5,0.77,2.36,Safe
4113,,MEGHALAYA,16.0,7.2,6.8,65.0,1.3,0.32,6.0,220.0,2024,0.18030513176144244,115.2,0.923,3.18,Safe
4319,,MEGHALAYA,15.0,7.0,3.5,126.0,1.0,0.32,2.0,2.0,2024,0.14265335235378032,105.0,0.622,1.49,Safe
4320,,MEGHALAYA,15.0,6.6,3.4,130.0,1.0,0.32,2.0,2.0,2024,0.15128593040847202,99.0,0.63,1.54,Safe
4321,,MEGHALAYA,14.0,6.7,3.4,122.0,1.0,0.32,2.0,2.0,2024,0.14903129657228018,93.8,0.614,1.44,Safe
1929,,NAGALAND,16.0,6.9,6.8,102.0,1.3,0.5,11.0,90.0,2024,0.18813314037626627,110.4,0.8454999999999999,2.77,Safe
1930,,NAGALAND,16.0,6.9,7.4,139.0,1.4,0.4,11.0,90.0,2024,0.20260492040520983,110.4,0.9295,3.22,Safe
2894,,NAGALAND,17.0,7.0,6.9,70.0,1.0,0.5,11.0,90.0,2024,0.14265335235378032,119.0,0.6915,1.91,Safe
2895,,NAGALAND,16.0,7.0,6.7,62.0,1.0,0.4,11.0,90.0,2024,0.14265335235378032,112.0,0.6555,1.69,Safe
1802,,SIKKIM,9.0,7.6,7.0,74.0,1.2,1.1,10.0,30.0,2024,0.15768725361366623,68.39999999999999,0.7880000000000001,2.46,Safe
1803,,SIKKIM,12.0,7.5,7.0,76.0,1.4,1.0,15.0,34.0,2024,0.18641810918774965,90.0,0.8455,2.77,Safe
1804,,SIKKIM,13.0,6.5,6.7,112.0,2.0,1.9,41.0,61.0,2024,0.30721966205837176,84.5,1.3569999999999998,5.2,Safe
1805,,SIKKIM,13.0,7.0,7.1,113.0,1.7,1.3,24.0,27.0,2024,0.24251069900142652,91.0,1.0725,3.93,Safe
1806,,SIKKIM,14.0,7.4,7.0,111.0,1.7,1.3,25.0,48.0,2024,0.22941970310391363,103.60000000000001,1.1015000000000001,4.06,Safe
1801,,SIKKIM,9.0,7.2,7.0,92.0,1.4,1.2,11.0,31.0,2024,0.1941747572815534,64.8,0.9069999999999999,3.1,Safe
1037,,ODISHA,21.0,5.9,6.7,158.0,1.4,0.37,230.0,790.0,2024,0.2368866328257191,123.9,2.34,8.67,Safe
1038,,ODISHA,23.0,4.1,6.8,231.0,3.6,0.63,7900.0,24000.0,2024,0.8759124087591242,94.3,49.518,35.65,Moderate
1302,,ODISHA,23.0,4.8,6.7,186.0,3.4,0.55,3300.0,13000.0,2024,0.7068607068607069,110.39999999999999,25.951999999999998,29.41,Moderate
2414,,ODISHA,20.0,5.9,6.8,148.0,2.0,0.44,130.0,330.0,2024,0.338409475465313,118.0,1.674,6.46,Safe
1039,,ODISHA,18.0,5.9,7.2,143.0,1.6,0.34,110.0,330.0,2024,0.2707275803722504,106.2,1.494,5.76,Safe
1040,,ODISHA,21.0,6.0,6.8,130.0,1.4,0.34,110.0,330.0,2024,0.23294509151414308,126.0,1.408,5.42,Safe
1041,,ODISHA,21.0,5.3,6.8,140.0,1.1,0.35,130.0,330.0,2024,0.20715630885122413,111.3,1.3699999999999999,5.26,Safe
2415,,ODISHA,20.0,5.1,6.8,143.0,1.2,0.32,130.0,330.0,2024,0.23483365949119375,102.0,1.4,5.38,Safe
2416,,ODISHA,22.0,6.0,6.7,137.0,1.5,0.36,110.0,330.0,2024,0.24958402662229617,132.0,1.456,5.61,Safe
1042,,ODISHA,22.0,6.1,6.8,160.0,1.7,0.35,390.0,1700.0,2024,0.2782324058919804,134.2,4.035,12.74,Safe
2417,,ODISHA,22.0,6.5,6.8,134.0,1.5,0.32,220.0,1300.0,2024,0.2304147465437788,143.0,3.0620000000000003,10.61,Safe
1303,,ODISHA,21.0,5.6,6.7,137.0,1.1,0.35,170.0,490.0,2024,0.19607843137254904,117.6,1.6640000000000001,6.42,Safe
1043,,ODISHA,21.0,7.3,6.6,148.0,1.2,0.33,170.0,490.0,2024,0.16415868673050615,153.29999999999998,1.712,6.6,Safe
2418,,ODISHA,21.0,6.0,7.3,138.0,1.1,0.36,170.0,490.0,2024,0.1830282861896839,126.0,1.668,6.43,Safe
10019,,ODISHA,22.0,6.2,7.2,148.0,1.2,0.38,330.0,1300.0,2024,0.1932367149758454,136.4,3.1769999999999996,10.89,Safe
1044,,ODISHA,22.0,6.8,7.2,140.0,1.8,0.38,130.0,790.0,2024,0.2643171806167401,149.6,2.2760000000000002,8.47,Safe
1045,,ODISHA,23.0,5.8,6.9,214.0,1.3,0.32,170.0,790.0,2024,0.22375215146299485,133.4,2.322,8.61,Safe
3916,,ODISHA,22.0,6.1,6.8,156.0,2.5,0.37,110.0,330.0,2024,0.4091653027823241,134.2,1.796,6.9,Safe
3917,,ODISHA,21.0,6.4,6.7,130.0,1.1,0.33,330.0,1100.0,2024,0.171606864274571,134.4,2.801,9.95,Safe
3918,,ODISHA,22.0,6.9,6.6,136.0,1.3,0.4,170.0,790.0,2024,0.18813314037626627,151.8,2.182,8.18,Safe
1033,,JHARKHAND,13.0,7.5,6.5,232.0,1.6,0.4,11.0,90.0,2024,0.2130492676431425,97.5,1.1755,4.41,Safe
1036,,JHARKHAND,18.0,7.2,7.3,184.0,1.0,0.4,11.0,90.0,2024,0.13869625520110956,129.6,0.8995,3.06,Safe
2376,,JHARKHAND,8.0,7.2,6.5,232.0,2.0,0.4,11.0,90.0,2024,0.27739251040221913,57.6,1.2954999999999999,4.94,Safe
2377,,JHARKHAND,9.0,7.6,7.2,232.0,2.3,0.4,11.0,90.0,2024,0.30223390275952694,68.39999999999999,1.3855,5.32,Safe
2413,,ODISHA,21.0,5.9,6.9,178.0,1.2,0.38,270.0,1100.0,2024,0.20304568527918782,123.9,2.847,10.07,Safe
3929,,ODISHA,21.0,5.6,7.1,128.0,1.5,0.44,130.0,490.0,2024,0.26737967914438504,117.6,1.7239999999999998,6.64,Safe
3930,,ODISHA,20.0,5.3,6.8,456.0,1.8,0.41,220.0,790.0,2024,0.33898305084745767,106.0,3.049,10.58,Safe
